id,Name,Team,Position,Birth Date,School,Photo URL,Draft Info,Active Years
12847,김명신 (Myeong-Shin Kim),두산,P,우투우타,남도초-대구중-경북고-경성대,https://statiz.sporki.com/data/baseball/player/2023/12847.png,17 두산 2차 2라운드 20순위,2017년 ~ 2024년
12848,문원 (Won Moon),두산,P,우투우타,사당초-휘문중-강릉고,https://statiz.sporki.com/data/baseball/player/2023/12848.png,17 두산 2차 4라운드 40순위,2017년 ~ 2024년
12849,박성환 (Seong-Hwan Park),두산,P,좌투좌타,경운중-대구고,,17 두산 2차 10라운드 100순위,2017년 ~ 2018년
12850,박치국 (Chi-Guk Park),두산,P,우언우타,숭의초-신흥중-제물포고,https://statiz.sporki.com/data/baseball/player/2023/12850.png,17 두산 2차 1라운드 10순위,2017년 ~ 2024년
12852,최원준 (Won-Jun Choi),두산,P,우언우타,수유초-신일중-신일고-동국대,https://statiz.sporki.com/data/baseball/player/2023/12852.png,17 두산 1차,2017년 ~ 2024년
12853,김영중 (Young-Jung  Kim),NC,P,우투우타,군산남초-군산중-군산상고,,17 NC 2차 4라운드 38순위,2017년 ~ 2021년
12854,양지율 (Ji-Yool Yang),키움,P,우투우타,서울청구초-홍은중-장충고,https://statiz.sporki.com/data/baseball/player/2023/12854.png,17 넥센 2차 2라운드 17순위,2017년 ~ 2024년
12855,최규보 (Kyu-Bo Choi),키움,P,우투우타,진주교대초-마산동중-마산고,,17 넥센 2차 3라운드 27순위,2017년 ~ 2021년
12856,오윤성 (Yoon-Sung Oh),키움,P,우투우타,인천서림초-신흥중-인천고,https://statiz.sporki.com/data/baseball/player/2023/12856.png,17 넥센 2차 4라운드 37순위,2017년 ~ 2023년
12857,정윤호 (Yun-Ho Jung),넥센,P,우투좌타,수유초-홍은중-장충고,,17 넥센 2차 5라운드 47순위,2017년 ~ 2017년
12858,김재웅 (Jae-Woong Kim),키움,P,좌투좌타,남양주-자양중-덕수고,https://statiz.sporki.com/data/baseball/player/2023/12858.png,17 넥센 2차 6라운드 57순위,2017년 ~ 2024년
12859,이병규 (Byung-Gyu Lee),키움,2B,우투좌타,광주서석초-배재중-배재고-송원대,https://statiz.sporki.com/data/baseball/player/2023/12859.png,17 넥센 2차 7라운드 67순위,2017년 ~ 2023년
12860,오석주 (Seok-Ju Oh),키움,P,우투우타,양정초-대천중-제주고,https://statiz.sporki.com/data/baseball/player/2023/12860.png,17 LG 2차 6라운드 52순위,2017년 ~ 2024년
12861,신경모 (Kyung-Mo Shin),LG,P,좌투좌타,대전신흥초-충남중-대전고,,17 LG 2차 7라운드 62순위,2017년 ~ 2017년
12862,김광수 (Gwang-Soo Kim ),LG,P,우투우타,대해초-세광중-세광고,,17 LG 2차 8라운드 72순위,2017년 ~ 2018년
12863,김태형 (Tae-Hyeong Kim),LG,P,좌투좌타,용인수지-대치중-선린고,https://statiz.sporki.com/data/baseball/player/2023/12863.png,17 LG 2차 9라운드 82순위,2017년 ~ 2023년
12864,전준호 (Jun-Ho Jeon),LG,C,우투우타,강남중-청원고,https://statiz.sporki.com/data/baseball/player/2023/12864.png,17 LG 2차 10라운드 92순위,2017년 ~ 2024년
12865,이승호 (Seung-Ho Lee),키움,P,좌투좌타,삼성초-개성중-경남고,https://statiz.sporki.com/data/baseball/player/2023/12865.png,17 KIA 2차 1라운드 4순위,2017년 ~ 2023년
12866,강이준 (Yi-Jun Kang),KIA,P,우투우타,강서-덕수중-구리인창고,https://statiz.sporki.com/data/baseball/player/2023/12866.png,17 KIA 2차 4라운드 34순위,2017년 ~ 2024년
12867,송후섭 (Hoo-Seob Song),KIA,P,우투우타,양덕초-거제외포중-개성고,https://statiz.sporki.com/data/baseball/player/2023/12867.png,17 KIA 2차 5라운드 44순위,2017년 ~ 2023년
12868,김용인 (Yong-in Kim),KIA,P,좌투좌타,인헌초-선린중-덕수고-성균관대,,17 KIA 2차 6라운드 54순위,2017년 ~ 2017년
12869,박정우 (Jeong-Woo Park),KIA,CF,좌투좌타,역삼초-언북중-덕수고,https://statiz.sporki.com/data/baseball/player/2023/12869.png,17 KIA 2차 7라운드 64순위,2017년 ~ 2024년
12870,최승주 (Seung-Ju Choi),KIA,2B,우투좌타,인창초-구리인창중-야탑고,,17 KIA 2차 8라운드 74순위,2017년 ~ 2021년
12871,박상원 (Sang-Won Park),한화,P,우투우타,백운초-서울이수중-휘문고-연세대,https://statiz.sporki.com/data/baseball/player/2023/12871.png,17 한화 2차 3라운드 25순위,2017년 ~ 2024년
12872,원혁재 (Hyuk-Jae Won),한화,LF,좌투좌타,이수초-서초-서울이수중-장충고-홍익대,https://statiz.sporki.com/data/baseball/player/2023/12872.png,17 한화 2차 4라운드 35순위,2017년 ~ 2023년
12873,여인태 (In-Tae Yeo),한화,P,우투우타,중대초-배재중-성남고,,17 한화 2차 5라운드 45순위,2017년 ~ 2018년
12874,박진수 (Jin-Su Park),한화,LF,우투우타,광주서석초-광주동성중-광주동성고,,17 한화 2차 7라운드 65순위,2017년 ~ 2017년
12875,김기탁 (Ki-Tak Kim),한화,P,좌투좌타,장유-김해내동중-김해고,,17 한화 2차 8라운드 75순위,2017년 ~ 2022년
12876,이주형 (Ju-Hyeong Lee),한화,P,우투우타,광주화정초-광주동성중-광주동성고,,17 한화 2차 9라운드 85순위,2017년 ~ 2018년
12877,김명서 (Myeong-Seo Kim),한화,1B,우투우타,고명초-배재중-청원고,,17 한화 2차 10라운드 95순위,2017년 ~ 2018년
12878,박성민 (Sung-Min Park),키움,OF,좌투좌타,남부민초-사직중-울산공고,,17 롯데 2차 4라운드 33순위,2017년 ~ 2019년
12879,홍지훈 (Hong Ji-Hun),롯데,SS,우투우타,대구수창초-경복중-용마고,,17 롯데 2차 5라운드 43순위,2017년 ~ 2021년
12880,김종환 (Jong-Hwan Kim),롯데,P,우투우타,상인천초-재능중-인천고,,17 롯데 2차 7라운드 63순위,2017년 ~ 2017년
12881,이재욱 (Jae-Wook Lee),롯데,1B,우투우타,대신중-경남고-경성대,,17 롯데 2차 8라운드 73순위,2017년 ~ 2019년
12882,최민국 (Min-Kuk Choi),롯데,P,우투우타,광주서림초-충장중-진흥고-재능대,,17 롯데 2차 9라운드 83순위,2017년 ~ 2017년
12883,송창현 (Chang-Hyeon Song),롯데,P,좌투좌타,상인천초-상인천중-동산고,,17 롯데 2차 10라운드 93순위,2017년 ~ 2019년
12884,최종현 (Jong-Hyun Choi),삼성,IF,우투우타,진북초-여수중-대전고-제주국제대,,17 삼성 2차 5라운드 49순위,2017년 ~ 2019년
12885,문용익 (Yong-Ik Moon ),KT,P,우투우타,고양덕양-양천중-청원고-세계사이버대,https://statiz.sporki.com/data/baseball/player/2023/12885.png,17 삼성 2차 6라운드 59순위,2017년 ~ 2024년
12886,김태수 (Tae-Soo Kim),삼성,2B,우투우타,내당초-경상중-상원고-한양대,,17 삼성 2차 7라운드 69순위,2017년 ~ 2021년
12887,곽경문 (Kyung-Moon Kwak),삼성,1B,우투우타,도산초-경상중-경북고,,17 삼성 2차 8라운드 79순위,2017년 ~ 2019년
12888,조현덕 (Hyun-Duk Cho),삼성,OF,우투우타,칠성초-경상중-대구고,,17 삼성 2차 9라운드 89순위,2017년 ~ 2017년
12889,정성훈 (Seong-Hoon Jeong),삼성,1B,우투우타,수유초-홍은중-성남고,,17 삼성 2차 10라운드 99순위,2017년 ~ 2017년
12890,전태준 (Tae-Joon Jeon),두산,P,우투좌타,광주광산구-진흥중-영선고,,17 두산 2차 9라운드 90순위,2017년 ~ 2017년
12891,지윤 (Yoon Ji),두산,P,우투우타,수유초-청원중-제물포고,,17 두산 2차 3라운드 30순위,2017년 ~ 2021년
12892,박유연 (Yoo-Yeon Park),두산,C,우투우타,광주화정초-동산중-동산고,https://statiz.sporki.com/data/baseball/player/2023/12892.png,17 두산 2차 6라운드 60순위,2017년 ~ 2023년
12893,백민규 (Min-Gyu Baek),두산,1B,우투우타,도산초-현일중-장안고,,17 두산 2차 7라운드 70순위,2017년 ~ 2021년
12894,이유찬 (Yu-Chan Lee),두산,2B,우투우타,동막초-천안북중-북일고,https://statiz.sporki.com/data/baseball/player/2023/12894.png,17 두산 2차 5라운드 50순위,2017년 ~ 2024년
12895,박찬범 (Chan-Beom Park),두산,LF,우투우타,광주대성초-진흥중-진흥고,,17 두산 2차 8라운드 80순위,2017년 ~ 2017년
12896,강병무 (Byung-Moo Kang),NC,P,좌투좌타,옥산초-경복중-용마고,,17 NC 2차 9라운드 88순위,2017년 ~ 2017년
12897,김진호 (Jin-Ho Kim),NC,P,우투우타,부곡초-성일중-광주동성고,https://statiz.sporki.com/data/baseball/player/2023/12897.png,17 NC 2차 2라운드 18순위,2017년 ~ 2024년
12898,김태현 (Tae-Heon Kim),NC,P,좌투좌타,삼성초-김해내동중-김해고,https://statiz.sporki.com/data/baseball/player/2023/12898.png,17 NC 1차,2017년 ~ 2024년
12899,김호민 (Ho-Min Kim ),NC,P,우투우타,부산동래마린스-부산중-부경고-동아대,,17 NC 2차 8라운드 78순위,2017년 ~ 2017년
12900,소이현 (Rhee-Hyun So),NC,P,우투우타,서울이수초-서울이수중-서울디자인고,https://statiz.sporki.com/data/baseball/player/2023/12900.png,17 NC 2차 3라운드 28순위,2017년 ~ 2024년
12901,신진호 (Jin-Ho Shin),NC,P,우투우타,화순초-화순중-화순고,,17 NC 2차 1라운드 8순위,2017년 ~ 2019년
12902,이재용 (Jae-Yong Lee),한화,C,우투우타,구리-자양중-배재고,https://statiz.sporki.com/data/baseball/player/2023/12902.png,17 NC 2차 5라운드 48순위,2017년 ~ 2024년
12903,김수윤 (Su-Yun Kim),NC,1B,우투우타,삼성초-개성중-부산고,https://statiz.sporki.com/data/baseball/player/2023/12903.png,17 NC 2차 7라운드 68순위,2017년 ~ 2024년
12904,권법수 (Beop-Su Kwon),NC,LF,우투우타,재능중-제물포고,,17 NC 2차 6라운드 58순위,2017년 ~ 2021년
12905,김혜성 (Hye-Sung Kim),키움,2B,우투좌타,고양-동산중-동산고,https://statiz.sporki.com/data/baseball/player/2023/12905.png,17 넥센 2차 1라운드 7순위,2017년 ~ 2024년
12906,이정후 (Jung-Hoo Lee),키움,CF,우투좌타,광주서석초-휘문중-휘문고,https://statiz.sporki.com/data/baseball/player/2023/12906.png,17 넥센 1차,2017년 ~ 2023년
12907,고우석 (Woo-Suk Go),LG,P,우투우타,갈산초-양천중-충암고,https://statiz.sporki.com/data/baseball/player/2023/12907.png,17 LG 1차,2017년 ~ 2023년
12908,손주영 (Joo-Young Son),LG,P,좌투좌타,대현초-개성중-경남고,https://statiz.sporki.com/data/baseball/player/2023/12908.png,17 LG 2차 1라운드 2순위,2017년 ~ 2024년
12909,이찬혁 (Chan-Hyeok Lee),SSG,P,우투우타,도신초-강남중-서울고,https://statiz.sporki.com/data/baseball/player/2023/12909.png,17 LG 2차 3라운드 22순위,2017년 ~ 2024년
12910,이창율 (Chang-Yeoul Lee),LG,P,우투우타,길동초-건대부중-포철고,,17 LG 2차 2라운드 12순위,2017년 ~ 2018년
12911,김성협 (Sung-Hyup Kim ),LG,1B,좌투좌타,백마초-홍은중-성남고,https://statiz.sporki.com/data/baseball/player/2023/12911.png,17 LG 2차 4라운드 32순위,2017년 ~ 2023년
12912,박부성 (Bu-Seong Park),LG,IF,우투좌타,동일초-개성중-경주고,,17 LG 2차 5라운드 42순위,2017년 ~ 2020년
12913,박진태 (Jin-Tae Park),KIA,P,우언우타,미성초-성남중-성남고-건국대,,17 KIA 2차 2라운드 14순위,2017년 ~ 2022년
12914,유승철 (Seung-Chul Yoo),KIA,P,우투양타,순천북초-순천이수중-효천고,https://statiz.sporki.com/data/baseball/player/2023/12914.png,17 KIA 1차,2017년 ~ 2024년
12915,정윤환 (Yun-Hwan Jung),KIA,P,우투우타,광주서림초-충장중-진흥고,,17 KIA 2차 9라운드 84순위,2017년 ~ 2023년
12916,이정훈 (Jeong-Hun Lee),롯데,C,우투좌타,교문초-배재중-휘문고-경희대,https://statiz.sporki.com/data/baseball/player/2023/12916.png,17 KIA 2차 10라운드 94순위,2017년 ~ 2024년
12917,김석환 (Seok-Hwan Kim),KIA,1B,좌투좌타,광주서석초-광주동성중-광주동성고,https://statiz.sporki.com/data/baseball/player/2023/12917.png,17 KIA 2차 3라운드 24순위,2017년 ~ 2024년
12918,김성민 (Sung-Min Kim),키움,P,좌투좌타,옥산초-경복중-상원고,https://statiz.sporki.com/data/baseball/player/2023/12918.png,17 SK 2차 1라운드 6순위,2017년 ~ 2024년
12919,남윤성 (Nam Yun-Sung),SK,P,좌투좌타,성동초-신월중-신일고,,17 SK 2차 6라운드 56순위,2017년 ~ 2018년
12920,이원준 (Won-Jun Lee),SSG,P,우투우타,용인수지-매송중-야탑고,https://statiz.sporki.com/data/baseball/player/2023/12920.png,17 SK 1차,2017년 ~ 2023년
12921,권기영 (Ki-Young Kwon),두산,C,우투우타,축현초-재능중-제물포고,,17 SK 2차 3라운드 26순위,2017년 ~ 2018년
12922,박성한 (Sung-Han Park),SSG,SS,우투좌타,순천북초-여수중-효천고,https://statiz.sporki.com/data/baseball/player/2023/12922.png,17 SK 2차 2라운드 16순위,2017년 ~ 2024년
12923,김태욱 (Tae-Wook Kim),롯데,P,좌투좌타,온양온천초-온양중-북일고,,17 한화 1차,2017년 ~ 2023년
12924,김성훈 (Sung-Hun Kim),한화,P,우투우타,남양주-잠신중-경기고,,17 한화 2차 2라운드 15순위,2017년 ~ 2019년
12925,김지훈 (Ji-hun Kim),한화,P,우투우타,삼일초-중앙중-소래고,,17 한화 2차 6라운드 55순위,2017년 ~ 2018년
12926,김진영 (Jin-Young Kim),한화,P,우투우타,도봉-홍은중-덕수고,,17 한화 2차 1라운드 5순위,2017년 ~ 2021년
12927,강동호 (Dong-Ho Kang),롯데,P,우투우타,신원초-영남중-배재고-원광대,,17 롯데 2차 3라운드 23순위,2017년 ~ 2021년
12928,윤성빈 (Seong-Bin Yoon),롯데,P,우투우타,동일초-경남중-부산고,https://statiz.sporki.com/data/baseball/player/2023/12928.png,17 롯데 1차,2017년 ~ 2024년
12929,이지원 (Ji-Won Lee),롯데,P,우투좌타,성일중-야탑고-고려대,,17 롯데 2차 6라운드 53순위,2017년 ~ 2017년
12930,나균안 (Gyun-An Na),롯데,P,우투우타,무학초-신월중-용마고,https://statiz.sporki.com/data/baseball/player/2023/12930.png,17 롯데 2차 1라운드 3순위,2017년 ~ 2024년
12931,김민수 (Min-Su Kim),LG,3B,우투우타,서화초-동산중-제물포고,https://statiz.sporki.com/data/baseball/player/2023/12931.png,17 롯데 2차 2라운드 13순위,2017년 ~ 2024년
12932,김시현 (Si-Hyun Kim),삼성,P,우투우타,백운초-건대부중-강릉고,https://statiz.sporki.com/data/baseball/player/2023/12932.png,17 삼성 2차 3라운드 29순위,2017년 ~ 2024년
12933,장지훈 (Ji-Hun Jang),삼성,P,우투우타,동천초-경주중-경주고,https://statiz.sporki.com/data/baseball/player/2023/12933.png,17 삼성 1차,2017년 ~ 2021년
12934,최지광 (Ji-Gwang Choi),삼성,P,우투우타,감천초-대신중-부산고,https://statiz.sporki.com/data/baseball/player/2023/12934.png,17 삼성 2차 1라운드 9순위,2017년 ~ 2024년
12935,나원탁 (Won-Tak Ra),롯데,C,우투우타,석교초-세광중-세광고-홍익대,https://statiz.sporki.com/data/baseball/player/2023/12935.png,17 삼성 2차 2라운드 19순위,2017년 ~ 2023년
12936,김성윤 (Seong-Yun Kim),삼성,LF,좌투좌타,부산진구-양산원동중-포철공고,https://statiz.sporki.com/data/baseball/player/2023/12936.png,17 삼성 2차 4라운드 39순위,2017년 ~ 2024년
12937,이정현 (Jung-Hyun Lee),KT,P,우투우타,무학초-마산동중-용마고,https://statiz.sporki.com/data/baseball/player/2023/12937.png,17 KT 2차 1라운드 1순위,2017년 ~ 2024년
12938,이종혁 (Jong-Hyeok Lee),KT,P,우투우타,옥산초-경복중-대구고,https://statiz.sporki.com/data/baseball/player/2023/12938.png,17 KT 2차 2라운드 11순위,2017년 ~ 2024년
12939,조병욱 (Byeong-Wook Jo),KT,P,우투우타,화성-매향중-장안고,https://statiz.sporki.com/data/baseball/player/2023/12939.png,17 KT 1차,2017년 ~ 2023년
12940,이재근 (Jae-Geun Lee),KT,1B,우투좌타,서울학동초-포철중-제주고-경성대,,17 KT 2차 7라운드 61순위,2017년 ~ 2020년
12941,홍현빈 (Hyun-Bin Hong),KT,RF,우투좌타,신곡초-매송중-유신고,https://statiz.sporki.com/data/baseball/player/2023/12941.png,17 KT 2차 3라운드 21순위,2017년 ~ 2024년
12942,오상엽 (Sang-Yeop Oh),KIA,IF,우투우타,동막초-대헌중-제물포고,,13 LG 7라운드 60순위,2017년 ~ 2018년
12943,조용호 (Yong-Ho Cho),KT,LF,우투좌타,성동초-잠신중-야탑고-단국대,https://statiz.sporki.com/data/baseball/player/2023/12943.png,14 SK 육성선수,2017년 ~ 2024년
12944,김건국 (Keon-Guk Kim),KIA,P,우투우타,서부-청량중-덕수정보고,https://statiz.sporki.com/data/baseball/player/2023/12944.png,06 두산 2차 1라운드 6순위,2006년 ~ 2024년
12945,임지한 (Ji-Han Im),KT,LF,우투우타,남산초-천안북중-북일고-단국대,,16 KT 육성선수,2017년 ~ 2020년
12946,맨쉽 (Jeff Manship),NC,P,우투우타,-,,17 NC 자유선발,2017년 ~ 2017년
12947,스크럭스 (Xavier Scruggs),NC,1B,우투우타,-,,17 NC 자유선발,2017년 ~ 2018년
12948,오설리반 (Sean Daniel O'Sullivan),넥센,P,우투우타,-,,17 넥센 자유선발,2017년 ~ 2017년
12949,팻딘 (Patrick Michael Dean),KIA,P,좌투좌타,-,,17 KIA 자유선발,2017년 ~ 2018년
12950,버나디나 (Roger Bernadina),KIA,CF,좌투좌타,-,,17 KIA 자유선발,2017년 ~ 2018년
12951,다이아몬드 (Scott Michael Diamond),SK,P,좌투좌타,-,,17 SK 자유선발,2017년 ~ 2017년
12952,워스 (Daniel Weston Worth),SK,IF,우투우타,-,,17 SK 자유선발,2017년 ~ 2017년
12953,오간도 (Alexi Ogando),한화,P,우투우타,-,,17 한화 자유선발,2017년 ~ 2017년
12954,비야누에바 (Carlos Villanueva),한화,P,우투우타,-,,17 한화 자유선발,2017년 ~ 2017년
12955,마켈 (Parker Markel),롯데,P,우투우타,-,,17 롯데 자유선발,2017년 ~ 2017년
12956,번즈 (Andrew David Burns),롯데,2B,우투우타,-,,17 롯데 자유선발,2017년 ~ 2020년
12957,레나도 (Anthony Ranaudo),삼성,P,우투우타,-,,17 삼성 자유선발,2017년 ~ 2017년
12958,페트릭 (Zachary Bernard Petrick),삼성,P,우투우타,-,,17 삼성 자유선발,2017년 ~ 2017년
12959,로치 (Donn Roach),KT,P,우투우타,-,,17 KT 자유선발,2017년 ~ 2017년
12960,모넬 (Johnny Monell),KT,1B,우투좌타,-,,17 KT 자유선발,2017년 ~ 2017년
12961,러프 (Darin Ruf),삼성,1B,우투우타,-,,17 삼성 자유선발,2017년 ~ 2019년
12962,김진욱 (Jin-Wook Kim),쌍방울,P,우투우타,중앙초-춘천중-북일고-동아대,,84 OB 1차,1984년 ~ 1993년
12964,김한수 (Han-Soo Kim),삼성,3B,우투우타,강남초-신월중-광영고-중앙대,,94 삼성 2차 1라운드 8순위,1994년 ~ 2007년
12966,장정석 (Jeong-Seok Jang),한화,OF,우투좌타,영일초-우신중-덕수고-중앙대,,96 현대 2차 3라운드 19순위,1996년 ~ 2003년
12967,김호연 (Ho-Yeon Kim ),넥센,C,우투우타,백마초-홍은중-선린고,,11 넥센 육성선수,2011년 ~ 2017년
12970,김민혁 (Min-Hyeok Kim),두산,1B,우투우타,광주대성초-광주동성중-광주동성고,https://statiz.sporki.com/data/baseball/player/2023/12970.png,15 두산 2차 2라운드 16순위,2017년 ~ 2024년
12972,이준평 (Joon-Pyung Lee),NC,P,우투우타,구리-언북중-경기고-건국대,,13 NC 육성선수,2013년 ~ 2018년
