player_name,team,year,home_run_rate,label,batting_side,throwing_hand,height,weight,age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,IBB,onbase_plus_slugging,TB,GIDP,HBP,SH,SF
김헌곤,삼성라이온즈,2018,0.01877133105802048,삼성라이온즈-2018-김헌곤,R,R,"5' 8""",178,29,141,586,513,77,154,26,2,11,71,22,9,54,70,0.3,0.375,0.423,1,0.798,217,13,10,5,4
김재현,삼성라이온즈,2018,0.0,삼성라이온즈-2018-김재현,R,R,"5' 9""",160,26,5,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0
김민수,삼성라이온즈,2018,0.0,삼성라이온즈-2018-김민수,R,R,"5' 9""",176,27,8,6,6,0,1,0,0,0,0,0,0,0,2,0.167,0.167,0.167,0,0.333,1,1,0,0,0
김상수,삼성라이온즈,2018,0.02004008016032064,삼성라이온즈-2018-김상수,R,R,"5' 9""",150,28,122,499,453,63,119,13,1,10,50,12,9,27,91,0.263,0.314,0.362,0,0.676,164,11,8,8,3
김성윤,삼성라이온즈,2018,0.0,삼성라이온즈-2018-김성윤,L,L,"5' 4""",136,19,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0
김성훈,삼성라이온즈,2018,0.0,삼성라이온즈-2018-김성훈,L,R,"5' 7""",149,24,110,212,185,24,45,9,3,0,24,12,6,16,23,0.243,0.321,0.324,0,0.645,60,2,6,3,2
구자욱,삼성라이온즈,2018,0.03780718336483932,삼성라이온즈-2018-구자욱,L,R,"6' 2""",165,25,116,529,478,100,159,26,5,20,84,10,0,43,110,0.333,0.392,0.534,2,0.926,255,4,5,1,2
권정웅,삼성라이온즈,2018,0.0,삼성라이온즈-2018-권정웅,R,R,"5' 10""",194,25,6,8,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0
이지영,삼성라이온즈,2018,0.009852216748768473,삼성라이온즈-2018-이지영,R,R,"5' 10""",187,32,90,203,178,31,61,10,0,2,19,0,0,15,27,0.343,0.406,0.433,1,0.839,77,3,4,6,0
이성곤,삼성라이온즈,2018,0.0,삼성라이온즈-2018-이성곤,L,R,"6' 1""",205,26,9,19,16,1,3,0,0,0,0,0,0,3,7,0.188,0.316,0.188,0,0.503,3,1,0,0,0
이원석,삼성라이온즈,2018,0.03683241252302026,삼성라이온즈-2018-이원석,R,R,"5' 11""",180,31,128,543,479,74,144,30,1,20,93,2,1,52,103,0.301,0.374,0.493,1,0.867,236,10,7,0,5
박찬도,삼성라이온즈,2018,0.0,삼성라이온즈-2018-박찬도,L,R,"6' 0""",165,29,54,82,73,13,17,4,1,0,5,3,3,8,28,0.233,0.309,0.315,0,0.624,23,0,0,1,0
박해민,삼성라이온즈,2018,0.01386748844375963,삼성라이온즈-2018-박해민,L,R,"5' 11""",165,28,144,649,576,114,172,30,10,9,68,36,10,56,99,0.299,0.36,0.432,0,0.793,249,9,3,8,6
박한이,삼성라이온즈,2018,0.025510204081632654,삼성라이온즈-2018-박한이,L,L,"5' 11""",200,39,114,392,342,47,97,16,0,10,43,5,3,43,91,0.284,0.363,0.418,2,0.781,143,9,0,6,1
Darin Ruf,삼성라이온즈,2018,0.05527638190954774,삼성라이온즈-2018-Darin Ruf,R,R,"6' 2""",232,31,137,597,506,97,167,32,4,33,125,5,3,65,107,0.33,0.419,0.605,0,1.024,306,17,18,0,8
손주인,삼성라이온즈,2018,0.013468013468013467,삼성라이온즈-2018-손주인,R,R,"5' 10""",180,34,98,297,265,26,63,10,0,4,28,3,0,11,40,0.238,0.282,0.321,0,0.603,85,11,7,10,4
송준석,삼성라이온즈,2018,0.0,삼성라이온즈-2018-송준석,L,L,"5' 9""",171,24,4,3,3,1,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0,0.667,1,0,0,0,0
백승민,삼성라이온즈,2019,0.0,삼성라이온즈-2019-백승민,L,L,"6' 0""",171,28,19,45,42,4,10,1,0,0,4,0,0,2,12,0.238,0.267,0.262,0,0.529,11,2,0,0,1
최선호,삼성라이온즈,2019,0.0,삼성라이온즈-2019-최선호,L,L,"5' 10""",154,27,17,8,6,1,1,0,0,0,0,1,0,2,0,0.167,0.375,0.167,0,0.542,1,0,0,0,0
최영진,삼성라이온즈,2019,0.01818181818181818,삼성라이온즈-2019-최영진,R,R,"6' 0""",191,31,96,275,251,29,63,15,1,5,20,4,1,14,47,0.251,0.296,0.379,2,0.674,95,4,2,8,0
강민호,삼성라이온즈,2019,0.03307888040712468,삼성라이온즈-2019-강민호,R,R,"6' 1""",195,33,112,393,346,36,81,20,0,13,45,0,0,33,76,0.234,0.315,0.405,2,0.719,140,9,9,2,3
김도환,삼성라이온즈,2019,0.018867924528301886,삼성라이온즈-2019-김도환,R,R,"5' 10""",198,19,61,106,93,7,19,6,0,2,7,0,0,8,36,0.204,0.265,0.333,0,0.598,31,0,0,4,1
김동엽,삼성라이온즈,2019,0.02843601895734597,삼성라이온즈-2019-김동엽,R,R,"6' 4""",200,28,60,211,195,15,42,4,1,6,25,2,1,12,47,0.215,0.265,0.339,0,0.604,66,2,2,0,2
김응민,삼성라이온즈,2019,0.0,삼성라이온즈-2019-김응민,R,R,"5' 10""",198,27,8,13,13,0,3,1,0,0,0,0,0,0,6,0.231,0.231,0.308,0,0.539,4,1,0,0,0
김호재,삼성라이온즈,2019,0.0,삼성라이온즈-2019-김호재,R,R,"5' 10""",158,24,28,33,32,1,7,1,0,0,0,0,1,1,7,0.219,0.242,0.25,0,0.492,8,1,0,0,0
김헌곤,삼성라이온즈,2019,0.010706638115631691,삼성라이온즈-2019-김헌곤,R,R,"5' 8""",178,30,114,467,411,57,122,20,1,5,46,10,8,37,41,0.297,0.362,0.387,1,0.748,159,18,8,5,6
김재현,삼성라이온즈,2019,0.0,삼성라이온즈-2019-김재현,R,R,"5' 9""",160,27,6,2,2,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0
김민수,삼성라이온즈,2019,0.0,삼성라이온즈-2019-김민수,R,R,"5' 9""",176,28,29,41,39,5,8,1,0,0,2,0,0,1,16,0.205,0.22,0.231,0,0.45,9,0,0,0,1
김상수,삼성라이온즈,2019,0.009208103130755065,삼성라이온즈-2019-김상수,R,R,"5' 9""",150,29,129,543,468,76,127,20,2,5,38,21,3,50,67,0.271,0.358,0.355,1,0.712,166,14,15,6,4
김성훈,삼성라이온즈,2019,0.011363636363636364,삼성라이온즈-2019-김성훈,L,R,"5' 7""",149,25,65,88,77,14,14,1,1,1,5,4,3,7,11,0.182,0.25,0.26,0,0.51,20,0,0,4,0
공민규,삼성라이온즈,2019,0.05,삼성라이온즈-2019-공민규,L,R,"6' 0""",205,19,28,60,53,4,13,1,0,3,6,0,0,6,18,0.245,0.333,0.434,0,0.767,23,0,1,0,0
구자욱,삼성라이온즈,2019,0.028517110266159697,삼성라이온즈-2019-구자욱,L,R,"6' 2""",165,26,122,526,475,66,127,27,6,15,71,11,3,38,88,0.267,0.327,0.444,2,0.771,211,5,7,0,6
이학주,삼성라이온즈,2019,0.016055045871559634,삼성라이온즈-2019-이학주,L,R,"6' 2""",195,28,118,436,385,43,101,14,3,7,36,15,5,32,89,0.262,0.332,0.369,0,0.701,142,3,10,5,4
이현동,삼성라이온즈,2019,0.0,삼성라이온즈-2019-이현동,R,R,"6' 0""",182,26,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0
이성규,삼성라이온즈,2019,0.043478260869565216,삼성라이온즈-2019-이성규,R,R,"5' 10""",180,25,16,46,43,3,11,2,0,2,7,1,1,2,16,0.256,0.304,0.442,0,0.746,19,1,1,0,0
이성곤,삼성라이온즈,2019,0.0,삼성라이온즈-2019-이성곤,L,R,"6' 1""",205,27,13,28,28,1,5,3,0,0,0,0,0,0,6,0.179,0.179,0.286,0,0.464,8,0,0,0,0
이원석,삼성라이온즈,2019,0.041758241758241756,삼성라이온즈-2019-이원석,R,R,"5' 11""",180,32,111,455,395,44,97,20,0,19,76,2,1,43,73,0.246,0.327,0.441,0,0.767,174,10,8,2,7
박찬도,삼성라이온즈,2019,0.0,삼성라이온즈-2019-박찬도,L,R,"6' 0""",165,30,30,34,32,10,9,1,0,0,2,0,1,2,10,0.281,0.324,0.313,1,0.636,10,0,0,0,0
박계범,삼성라이온즈,2019,0.0196078431372549,삼성라이온즈-2019-박계범,R,R,"5' 9""",185,23,58,204,168,26,43,8,1,4,25,5,1,22,45,0.256,0.354,0.387,0,0.74,65,7,5,6,3
박해민,삼성라이온즈,2019,0.008605851979345954,삼성라이온즈-2019-박해민,L,R,"5' 11""",165,29,144,581,506,64,121,16,7,5,44,24,7,58,82,0.239,0.318,0.328,0,0.646,166,4,2,12,3
박한이,삼성라이온즈,2019,0.023529411764705882,삼성라이온즈-2019-박한이,L,L,"5' 11""",200,40,30,85,74,6,19,3,0,2,13,0,0,9,17,0.257,0.333,0.378,0,0.712,28,0,0,1,1
박승규,삼성라이온즈,2019,0.0,삼성라이온즈-2019-박승규,R,R,"5' 10""",171,18,14,23,21,2,4,0,0,0,2,1,1,2,7,0.191,0.261,0.191,0,0.451,4,0,0,0,0
Darin Ruf,삼성라이온즈,2019,0.03873239436619718,삼성라이온즈-2019-Darin Ruf,R,R,"6' 2""",232,32,133,568,472,80,138,35,2,22,101,6,3,80,87,0.292,0.396,0.515,6,0.911,243,18,7,0,9
손주인,삼성라이온즈,2019,0.02857142857142857,삼성라이온즈-2019-손주인,R,R,"5' 10""",180,35,20,35,31,2,6,0,0,1,4,0,1,2,6,0.194,0.242,0.29,0,0.533,9,3,0,2,0
송준석,삼성라이온즈,2019,0.017857142857142856,삼성라이온즈-2019-송준석,L,L,"5' 9""",171,25,26,56,51,6,12,3,0,1,4,0,0,2,14,0.235,0.273,0.353,0,0.626,18,3,1,1,1
Mac Williamson,삼성라이온즈,2019,0.023809523809523808,삼성라이온즈-2019-Mac Williamson,R,R,"6' 4""",237,28,40,168,154,19,42,7,1,4,15,0,1,13,50,0.273,0.327,0.409,0,0.737,63,2,0,0,1
양우현,삼성라이온즈,2019,0.0,삼성라이온즈-2019-양우현,L,R,"5' 8""",180,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0
백승민,삼성라이온즈,2020,0.0,삼성라이온즈-2020-백승민,L,L,"6' 0""",171,29,7,12,9,0,0,0,0,0,1,0,0,1,2,0.0,0.25,0.0,0,0.25,0,0,2,0,0
최영진,삼성라이온즈,2020,0.00847457627118644,삼성라이온즈-2020-최영진,R,R,"6' 0""",191,32,58,118,101,15,30,3,0,1,11,2,3,13,16,0.297,0.385,0.356,0,0.741,36,3,2,1,1
강한울,삼성라이온즈,2020,0.00819672131147541,삼성라이온즈-2020-강한울,L,R,"5' 11""",145,28,34,122,105,13,32,3,0,1,10,1,0,11,24,0.305,0.368,0.362,0,0.729,38,3,0,5,1
강민호,삼성라이온즈,2020,0.04834605597964377,삼성라이온즈-2020-강민호,R,R,"6' 1""",195,34,119,393,355,46,102,14,0,19,61,0,0,31,54,0.287,0.349,0.487,2,0.836,173,17,4,0,3
김도환,삼성라이온즈,2020,0.0,삼성라이온즈-2020-김도환,R,R,"5' 10""",198,20,34,49,41,2,9,2,0,0,9,0,0,5,16,0.22,0.292,0.268,0,0.56,11,0,0,1,2
김동엽,삼성라이온즈,2020,0.04434589800443459,삼성라이온즈-2020-김동엽,R,R,"6' 4""",200,29,115,451,413,60,129,21,0,20,74,4,4,29,79,0.312,0.36,0.509,0,0.869,210,14,4,1,4
김응민,삼성라이온즈,2020,0.0,삼성라이온즈-2020-김응민,R,R,"5' 10""",198,28,45,85,76,7,17,1,0,0,5,0,0,5,22,0.224,0.281,0.237,0,0.517,18,1,1,3,0
김호재,삼성라이온즈,2020,0.007246376811594203,삼성라이온즈-2020-김호재,R,R,"5' 10""",158,25,65,138,118,19,38,5,0,1,10,2,0,16,19,0.322,0.416,0.39,0,0.806,46,1,3,1,0
김헌곤,삼성라이온즈,2020,0.01060070671378092,삼성라이온즈-2020-김헌곤,R,R,"5' 8""",178,31,97,283,254,26,63,8,0,3,34,7,5,22,31,0.248,0.312,0.315,0,0.627,80,7,3,1,3
김재현,삼성라이온즈,2020,0.0,삼성라이온즈-2020-김재현,R,R,"5' 9""",160,28,35,18,14,4,2,0,0,0,4,0,0,3,3,0.143,0.294,0.143,0,0.437,2,1,0,1,0
김지찬,삼성라이온즈,2020,0.003484320557491289,삼성라이온즈-2020-김지찬,L,R,"5' 4""",141,19,135,287,254,47,59,5,1,1,13,21,4,24,44,0.232,0.301,0.272,0,0.573,69,1,2,5,2
김민수,삼성라이온즈,2020,0.0,삼성라이온즈-2020-김민수,R,R,"5' 9""",176,29,17,26,23,3,4,0,0,0,1,0,0,2,6,0.174,0.24,0.174,0,0.414,4,0,0,1,0
김상수,삼성라이온즈,2020,0.010615711252653927,삼성라이온즈-2020-김상수,R,R,"5' 9""",150,30,120,471,404,71,123,18,3,5,47,10,3,55,55,0.305,0.397,0.401,1,0.798,162,16,8,2,2
김성윤,삼성라이온즈,2020,0.0,삼성라이온즈-2020-김성윤,L,L,"5' 4""",136,21,9,9,7,1,2,1,0,0,0,0,0,1,1,0.286,0.444,0.429,0,0.873,3,0,1,0,0
김성표,삼성라이온즈,2020,0.0,삼성라이온즈-2020-김성표,R,R,"5' 10""",143,26,15,8,8,1,1,0,0,0,0,1,0,0,2,0.125,0.125,0.125,0,0.25,1,0,0,0,0
구자욱,삼성라이온즈,2020,0.029411764705882353,삼성라이온즈-2020-구자욱,L,R,"6' 2""",165,27,118,510,446,70,137,27,2,15,78,19,5,51,91,0.307,0.385,0.478,3,0.863,213,4,8,1,4
권정웅,삼성라이온즈,2020,0.0,삼성라이온즈-2020-권정웅,R,R,"5' 10""",194,27,3,2,1,0,0,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0,0.5,0,0,0,0,0
이학주,삼성라이온즈,2020,0.01646090534979424,삼성라이온즈-2020-이학주,L,R,"6' 2""",195,29,64,243,206,30,47,11,0,4,28,6,2,26,58,0.228,0.314,0.34,1,0.654,70,3,2,4,5
이성규,삼성라이온즈,2020,0.04081632653061224,삼성라이온즈-2020-이성규,R,R,"5' 10""",180,26,98,245,216,25,39,7,1,10,30,3,1,18,64,0.181,0.257,0.361,0,0.618,78,7,5,4,2
이성곤,삼성라이온즈,2020,0.032467532467532464,삼성라이온즈-2020-이성곤,L,R,"6' 1""",205,28,62,154,139,16,39,7,0,5,18,2,0,11,38,0.281,0.329,0.439,0,0.768,61,3,0,2,2
이원석,삼성라이온즈,2020,0.027837259100642397,삼성라이온즈-2020-이원석,R,R,"5' 11""",180,33,121,467,403,46,108,17,0,13,74,0,1,49,82,0.268,0.341,0.407,1,0.748,164,7,2,1,12
Ben Lively,삼성라이온즈,2020,0.0,삼성라이온즈-2020-Ben Lively,R,R,"6' 4""",235,28,21,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0
Daniel Palka,삼성라이온즈,2020,0.03686635944700461,삼성라이온즈-2020-Daniel Palka,L,L,"6' 2""",240,28,51,217,196,17,41,7,0,8,23,2,0,18,58,0.209,0.272,0.367,0,0.639,72,5,0,0,3
박찬도,삼성라이온즈,2020,0.008620689655172414,삼성라이온즈-2020-박찬도,L,R,"6' 0""",165,31,51,116,96,20,21,5,0,1,8,5,1,15,22,0.219,0.325,0.302,1,0.627,29,2,1,2,2
박계범,삼성라이온즈,2020,0.017142857142857144,삼성라이온즈-2020-박계범,R,R,"5' 9""",185,24,80,175,164,21,32,7,0,3,16,3,2,7,42,0.195,0.227,0.293,0,0.519,48,3,0,3,1
박해민,삼성라이온즈,2020,0.02033271719038817,삼성라이온즈-2020-박해민,L,R,"5' 11""",165,30,132,541,489,84,142,18,5,11,55,34,12,39,77,0.29,0.345,0.415,1,0.76,203,7,3,7,3
박승규,삼성라이온즈,2020,0.00510204081632653,삼성라이온즈-2020-박승규,R,R,"5' 10""",171,19,91,196,182,24,47,11,0,1,14,4,5,7,32,0.258,0.297,0.335,0,0.632,61,4,3,4,0
Tyler Saladino,삼성라이온즈,2020,0.03680981595092025,삼성라이온즈-2020-Tyler Saladino,R,R,"6' 0""",200,30,44,163,132,26,37,8,0,6,27,6,1,23,41,0.28,0.411,0.477,0,0.888,63,3,7,0,1
송준석,삼성라이온즈,2020,0.02,삼성라이온즈-2020-송준석,L,L,"5' 9""",171,26,32,50,47,5,13,5,0,1,7,0,0,2,6,0.277,0.32,0.447,0,0.767,21,4,1,0,0
양우현,삼성라이온즈,2020,0.0,삼성라이온즈-2020-양우현,L,R,"5' 8""",180,20,7,24,23,0,3,0,0,0,0,0,0,1,5,0.13,0.167,0.13,0,0.297,3,1,0,0,0
백승민,삼성라이온즈,2021,0.0,삼성라이온즈-2021-백승민,L,L,"6' 0""",171,30,4,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0
최영진,삼성라이온즈,2021,0.015873015873015872,삼성라이온즈-2021-최영진,R,R,"6' 0""",191,33,44,63,57,9,16,1,2,1,6,1,0,5,12,0.281,0.349,0.421,0,0.77,24,1,1,0,0
강한울,삼성라이온즈,2021,0.0,삼성라이온즈-2021-강한울,L,R,"5' 11""",145,29,124,258,223,25,58,5,0,0,27,2,2,29,58,0.26,0.341,0.283,0,0.624,63,5,0,3,3
강민호,삼성라이온즈,2021,0.03896103896103896,삼성라이온즈-2021-강민호,R,R,"6' 1""",195,35,123,462,406,55,118,22,0,18,67,0,0,45,53,0.291,0.362,0.478,4,0.839,194,18,4,0,7
김도환,삼성라이온즈,2021,0.0,삼성라이온즈-2021-김도환,R,R,"5' 10""",198,21,25,46,41,1,6,2,0,0,1,0,1,2,20,0.146,0.222,0.195,0,0.417,8,0,2,1,0
김동엽,삼성라이온즈,2021,0.019704433497536946,삼성라이온즈-2021-김동엽,R,R,"6' 4""",200,30,69,203,185,20,44,9,0,4,24,2,1,10,42,0.238,0.286,0.351,0,0.637,65,2,4,0,4
김응민,삼성라이온즈,2021,0.0,삼성라이온즈-2021-김응민,R,R,"5' 10""",198,29,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0
김호재,삼성라이온즈,2021,0.0,삼성라이온즈-2021-김호재,R,R,"5' 10""",158,26,87,90,75,9,17,2,0,0,7,0,0,9,14,0.227,0.322,0.253,0,0.575,19,0,2,3,1
김헌곤,삼성라이온즈,2021,0.01098901098901099,삼성라이온즈-2021-김헌곤,R,R,"5' 8""",178,32,118,364,317,38,89,8,2,4,27,5,4,34,46,0.281,0.355,0.357,0,0.711,113,9,5,3,5
김현준,삼성라이온즈,2021,0.0,삼성라이온즈-2021-김현준,L,L,"5' 10""",171,18,13,4,4,2,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.5,1,1,0,0,0
김지찬,삼성라이온즈,2021,0.002976190476190476,삼성라이온즈-2021-김지찬,L,R,"5' 4""",141,20,120,336,296,50,81,6,0,1,26,23,4,27,31,0.274,0.331,0.304,0,0.635,90,0,0,10,3
김민수,삼성라이온즈,2021,0.034482758620689655,삼성라이온즈-2021-김민수,R,R,"5' 9""",176,30,47,87,76,9,20,5,0,3,13,0,0,6,13,0.263,0.318,0.447,0,0.765,34,2,1,2,2
김상수,삼성라이온즈,2021,0.006048387096774193,삼성라이온즈-2021-김상수,R,R,"5' 9""",150,31,132,496,429,46,101,17,1,3,42,4,2,52,51,0.235,0.32,0.301,0,0.62,129,14,3,8,4
김성윤,삼성라이온즈,2021,0.0,삼성라이온즈-2021-김성윤,L,L,"5' 4""",136,22,30,19,18,7,3,0,0,0,2,0,1,0,5,0.167,0.158,0.167,0,0.325,3,0,0,0,1
김성표,삼성라이온즈,2021,0.0,삼성라이온즈-2021-김성표,R,R,"5' 10""",143,27,39,24,18,10,6,0,0,0,1,2,1,5,7,0.333,0.478,0.333,0,0.812,6,0,0,1,0
구자욱,삼성라이온즈,2021,0.036065573770491806,삼성라이온즈-2021-구자욱,L,R,"6' 2""",165,28,139,610,543,107,166,30,10,22,88,27,4,48,98,0.306,0.361,0.519,3,0.881,282,9,6,1,12
권정웅,삼성라이온즈,2021,0.0,삼성라이온즈-2021-권정웅,R,R,"5' 10""",194,28,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0
이학주,삼성라이온즈,2021,0.022988505747126436,삼성라이온즈-2021-이학주,L,R,"6' 2""",195,30,66,174,155,17,32,8,0,4,20,2,2,14,61,0.207,0.277,0.336,0,0.612,52,3,1,4,0
이태훈,삼성라이온즈,2021,0.0,삼성라이온즈-2021-이태훈,R,R,"6' 0""",209,26,3,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0
이원석,삼성라이온즈,2021,0.01875,삼성라이온즈-2021-이원석,R,R,"5' 11""",180,34,131,480,399,40,92,19,0,9,59,1,0,60,80,0.231,0.341,0.346,2,0.687,138,11,11,2,8
오재일,삼성라이온즈,2021,0.05165289256198347,삼성라이온즈-2021-오재일,L,L,"6' 1""",209,34,120,484,418,64,119,20,0,25,97,1,0,58,106,0.285,0.366,0.512,8,0.878,214,5,0,0,8
오선진,삼성라이온즈,2021,0.0,삼성라이온즈-2021-오선진,R,R,"5' 10""",176,31,23,46,42,5,9,0,0,0,2,0,0,3,8,0.214,0.283,0.214,0,0.497,9,2,1,0,0
박해민,삼성라이온즈,2021,0.00922509225092251,삼성라이온즈-2021-박해민,L,R,"5' 11""",165,31,127,542,454,78,132,22,1,5,54,36,15,69,82,0.291,0.383,0.377,2,0.759,171,3,3,9,7
박승규,삼성라이온즈,2021,0.038461538461538464,삼성라이온즈-2021-박승규,R,R,"5' 10""",171,20,59,78,66,13,12,1,0,3,5,1,1,9,9,0.182,0.299,0.333,0,0.632,22,4,2,1,0
José Pirela,삼성라이온즈,2021,0.04669887278582931,삼성라이온즈-2021-José Pirela,R,R,"6' 0""",220,31,140,621,553,102,158,25,2,29,97,9,6,57,89,0.286,0.359,0.496,2,0.855,274,8,8,0,3
송준석,삼성라이온즈,2021,0.03636363636363636,삼성라이온즈-2021-송준석,L,L,"5' 9""",171,27,19,55,51,5,12,2,0,2,4,0,0,3,13,0.235,0.291,0.392,0,0.683,20,1,1,0,0
안주형,삼성라이온즈,2022,0.0,삼성라이온즈-2022-안주형,L,R,"5' 9""",149,28,18,23,20,2,3,0,0,0,2,0,0,1,6,0.15,0.182,0.15,0,0.332,3,0,0,1,1
조민성,삼성라이온즈,2022,0.0625,삼성라이온즈-2022-조민성,R,R,"5' 11""",194,18,12,16,13,3,4,0,0,1,3,1,0,2,7,0.308,0.438,0.539,0,0.976,7,0,1,0,0
최영진,삼성라이온즈,2022,0.02197802197802198,삼성라이온즈-2022-최영진,R,R,"6' 0""",191,34,43,91,80,5,15,4,0,2,10,2,2,8,20,0.188,0.278,0.313,0,0.59,25,2,2,1,0
강한울,삼성라이온즈,2022,0.003968253968253968,삼성라이온즈-2022-강한울,L,R,"5' 11""",145,30,94,252,226,31,73,12,1,1,26,4,2,20,48,0.323,0.375,0.398,0,0.773,90,2,0,4,2
강민호,삼성라이온즈,2022,0.02927927927927928,삼성라이온즈-2022-강민호,R,R,"6' 1""",195,36,130,444,396,38,102,19,1,13,66,0,0,41,58,0.258,0.33,0.409,4,0.739,162,21,3,1,3
김동진,삼성라이온즈,2022,0.0,삼성라이온즈-2022-김동진,L,R,"6' 0""",185,25,5,4,4,0,1,1,0,0,0,0,0,0,2,0.25,0.25,0.5,0,0.75,2,0,0,0,0
김동엽,삼성라이온즈,2022,0.02,삼성라이온즈-2022-김동엽,R,R,"6' 4""",200,31,30,100,95,9,21,5,0,2,4,0,3,4,22,0.221,0.25,0.337,0,0.587,32,1,0,0,1
김호재,삼성라이온즈,2022,0.0,삼성라이온즈-2022-김호재,R,R,"5' 10""",158,27,21,29,28,1,4,1,0,0,1,0,0,1,9,0.143,0.172,0.179,0,0.351,5,1,0,0,0
김헌곤,삼성라이온즈,2022,0.0041841004184100415,삼성라이온즈-2022-김헌곤,R,R,"5' 8""",178,33,80,239,224,18,43,8,0,1,20,3,1,9,22,0.192,0.224,0.241,0,0.465,54,10,1,2,3
김현준,삼성라이온즈,2022,0.0,삼성라이온즈-2022-김현준,L,L,"5' 10""",171,19,118,422,363,57,100,19,4,0,22,6,3,45,80,0.276,0.365,0.35,0,0.715,127,1,6,8,0
김재혁,삼성라이온즈,2022,0.0,삼성라이온즈-2022-김재혁,R,R,"5' 11""",187,22,15,39,33,5,8,1,0,0,3,4,0,4,9,0.242,0.333,0.273,0,0.606,9,0,1,0,1
김재성,삼성라이온즈,2022,0.016216216216216217,삼성라이온즈-2022-김재성,L,R,"6' 0""",187,25,63,185,161,16,54,10,0,3,26,0,0,18,40,0.335,0.402,0.453,0,0.856,73,4,2,1,3
김지찬,삼성라이온즈,2022,0.0,삼성라이온즈-2022-김지찬,L,R,"5' 4""",141,21,113,429,361,62,101,7,6,0,25,25,4,45,64,0.28,0.361,0.332,0,0.693,120,2,2,19,2
김상수,삼성라이온즈,2022,0.007692307692307693,삼성라이온즈-2022-김상수,R,R,"5' 9""",150,32,72,260,235,30,59,11,0,2,29,2,1,18,44,0.251,0.305,0.323,0,0.628,76,6,1,4,2
김성윤,삼성라이온즈,2022,0.02040816326530612,삼성라이온즈-2022-김성윤,L,L,"5' 4""",136,23,48,49,42,14,8,3,0,1,2,10,2,5,10,0.191,0.292,0.333,0,0.625,14,0,1,1,0
김성표,삼성라이온즈,2022,0.0,삼성라이온즈-2022-김성표,R,R,"5' 10""",143,28,17,18,17,5,2,0,0,0,0,2,0,1,5,0.118,0.167,0.118,0,0.284,2,0,0,0,0
김태군,삼성라이온즈,2022,0.00851063829787234,삼성라이온즈-2022-김태군,R,R,"5' 10""",158,32,102,235,205,20,61,11,0,2,25,0,0,17,34,0.298,0.358,0.381,0,0.739,78,15,4,6,3
김영웅,삼성라이온즈,2022,0.06666666666666667,삼성라이온즈-2022-김영웅,L,R,"6' 0""",178,18,13,15,15,2,2,0,0,1,1,0,0,0,7,0.133,0.133,0.333,0,0.467,5,0,0,0,0
공민규,삼성라이온즈,2022,0.0,삼성라이온즈-2022-공민규,L,R,"6' 0""",205,22,15,22,19,0,3,0,0,0,2,0,0,1,10,0.158,0.227,0.158,0,0.385,3,0,1,0,1
구자욱,삼성라이온즈,2022,0.011312217194570135,삼성라이온즈-2022-구자욱,L,R,"6' 2""",165,29,99,442,409,69,120,23,3,5,38,11,1,27,84,0.293,0.34,0.401,2,0.741,164,7,3,1,2
이병헌,삼성라이온즈,2022,0.0,삼성라이온즈-2022-이병헌,R,R,"5' 10""",191,22,3,4,4,1,3,1,0,0,1,0,0,0,1,0.75,0.75,1.0,0,1.75,4,0,0,0,0
이해성,삼성라이온즈,2022,0.0,삼성라이온즈-2022-이해성,R,R,"5' 10""",189,21,46,106,99,11,23,3,0,0,5,0,0,1,29,0.232,0.24,0.263,0,0.503,26,1,0,6,0
이재현,삼성라이온즈,2022,0.029288702928870293,삼성라이온즈-2022-이재현,R,R,"5' 10""",180,19,75,239,230,23,54,4,0,7,23,0,0,5,44,0.235,0.254,0.344,0,0.598,79,6,1,3,0
이성규,삼성라이온즈,2022,0.0,삼성라이온즈-2022-이성규,R,R,"5' 10""",180,28,13,34,27,5,2,0,0,0,1,0,0,5,8,0.074,0.265,0.074,0,0.339,2,1,2,0,0
